"","county_name","state","dem_votes","rep_votes","county_total_votes","rep_share"
"413","CASS","INDIANA",3733,7590,11323,0.670317053784333
"414","CASS","IOWA",1777,3829,5606,0.683018194791295
"415","CASS","MICHIGAN",6756,11824,18580,0.636383207750269
"416","CASS","MINNESOTA",5158,8221,13379,0.614470438747291
"417","CASS","MISSOURI",14677,27737,42414,0.653958598575942
"418","CASS","NEBRASKA",3347,7213,10560,0.683049242424242
"419","CASS","NORTH DAKOTA",37664,35255,72919,0.483481671443657
"420","CASS","TEXAS",1960,8217,10177,0.807408863122728
"421","CASSIA","IDAHO",1027,5067,6094,0.831473580571053
"422","CASTRO","TEXAS",381,1215,1596,0.761278195488722
"423","CASWELL","NORTH CAROLINA",3729,4559,8288,0.550072393822394
"424","CATAHOULA","LOUISIANA",816,2365,3181,0.743476894058472
"425","CATAWBA","NORTH CAROLINA",17343,36040,53383,0.675121293295618
"426","CATOOSA","GEORGIA",4473,18901,23374,0.808633524428853
"427","CATRON","NEW MEXICO",553,1264,1817,0.695652173913043
"428","CATTARAUGUS","NEW YORK",8099,13173,21272,0.619264761188417
"429","CAVALIER","NORTH DAKOTA",643,1216,1859,0.654115115653577
"430","CAYUGA","NEW YORK",10204,14154,24358,0.581082190656047
"431","CECIL","MARYLAND",12941,21123,34064,0.620097463597933
"432","CEDAR","IOWA",4098,3725,7823,0.476160040905024
"433","CEDAR","MISSOURI",860,4406,5266,0.836688188378276
"434","CEDAR","NEBRASKA",598,2863,3461,0.827217567177116
"435","CENTRE","PENNSYLVANIA",32635,27941,60576,0.46125528262018
"436","CERRO GORDO","IOWA",10688,7620,18308,0.416211492243828
"437","CHAFFEE","COLORADO",5506,5035,10541,0.477658666160706
"438","CHAMBERS","ALABAMA",4777,6524,11301,0.577294044774799
"439","CHAMBERS","TEXAS",2787,12334,15121,0.815686793201508
"440","CHAMPAIGN","ILLINOIS",47195,31515,78710,0.400393850844874
"441","CHAMPAIGN","OHIO",4229,10798,15027,0.718573234843948
"442","CHARITON","MISSOURI",783,2489,3272,0.760696821515892
"443","CHARLES","MARYLAND",46354,16847,63201,0.266562237939273
"444","CHARLES CITY","VIRGINIA",2085,1224,3309,0.369900271985494
"445","CHARLES MIX","SOUTH DAKOTA",1319,2085,3404,0.612514688601645
"446","CHARLESTON","SOUTH CAROLINA",89131,57704,146835,0.392985323662615
"447","CHARLEVOIX","MICHIGAN",5624,7901,13525,0.584177449168207
"448","CHARLOTTE","FLORIDA",32617,53387,86004,0.620750197665225
"449","CHARLOTTE","VIRGINIA",1820,2888,4708,0.613423959218352
"450","CHARLOTTESVILLE CITY","VIRGINIA",17422,3010,20432,0.147317932654659
"451","CHARLTON","GEORGIA",808,2520,3328,0.757211538461538
"452","CHASE","KANSAS",376,827,1203,0.687448046550291
"453","CHASE","NEBRASKA",170,1390,1560,0.891025641025641
"454","CHATHAM","GEORGIA",59674,42901,102575,0.418240311966854
"455","CHATHAM","NORTH CAROLINA",20444,15526,35970,0.431637475674173
"456","CHATTAHOOCHEE","GEORGIA",541,546,1087,0.50229990800368
"457","CHATTOOGA","GEORGIA",1482,5799,7281,0.796456530696333
"458","CHAUTAUQUA","KANSAS",205,925,1130,0.81858407079646
"459","CHAUTAUQUA","NEW YORK",16561,21831,38392,0.568634090435507
"460","CHAVES","NEW MEXICO",6058,10505,16563,0.63424500392441
"461","CHEATHAM","TENNESSEE",4908,9081,13989,0.6491529058546
"462","CHEBOYGAN","MICHIGAN",4660,7739,12399,0.624163238970885
"463","CHELAN","WASHINGTON",14900,17852,32752,0.545065950170982
"464","CHEMUNG","NEW YORK",11872,15474,27346,0.565859723542748
"465","CHENANGO","NEW YORK",6712,8607,15319,0.561851295776487
"466","CHEROKEE","ALABAMA",1364,7092,8456,0.838694418164617
"467","CHEROKEE","GEORGIA",26980,78142,105122,0.743345826753677
"468","CHEROKEE","IOWA",2359,2702,5061,0.533886583679115
"469","CHEROKEE","KANSAS",2130,4405,6535,0.674062739097169
"470","CHEROKEE","NORTH CAROLINA",2557,8191,10748,0.762095273539263
"471","CHEROKEE","OKLAHOMA",6292,6745,13037,0.517373628902355
"472","CHEROKEE","SOUTH CAROLINA",4804,11736,16540,0.709552599758162
"473","CHEROKEE","TEXAS",3179,11596,14775,0.784839255499154
"474","CHERRY","NEBRASKA",305,2056,2361,0.870817450232952
"475","CHESAPEAKE CITY","VIRGINIA",51629,27865,79494,0.350529599718218
"476","CHESHIRE","NEW HAMPSHIRE",19784,11830,31614,0.374201303220092
"477","CHESTER","PENNSYLVANIA",139804,97054,236858,0.409756056371328
"478","CHESTER","SOUTH CAROLINA",5141,5655,10796,0.523805113004817
"479","CHESTER","TENNESSEE",1149,4076,5225,0.780095693779904
"480","CHESTERFIELD","SOUTH CAROLINA",5099,6903,12002,0.575154140976504
"481","CHESTERFIELD","VIRGINIA",81001,71086,152087,0.467403525613629
"482","CHEYENNE","COLORADO",130,853,983,0.867751780264496
"483","CHEYENNE","KANSAS",155,918,1073,0.855545200372787
"484","CHEYENNE","NEBRASKA",592,2660,3252,0.817958179581796
"485","CHICKASAW","IOWA",2345,2671,5016,0.532496012759171
"486","CHICKASAW","MISSISSIPPI",2545,3372,5917,0.569883386851445
"487","CHICOT","ARKANSAS",1929,1537,3466,0.443450663589152
"488","CHILDRESS","TEXAS",200,1539,1739,0.884991374353077
"489","CHILTON","ALABAMA",2060,10684,12744,0.838355304456999
"490","CHIPPEWA","MICHIGAN",5575,8311,13886,0.598516491430217
"491","CHIPPEWA","MINNESOTA",3115,2412,5527,0.436403111995658
"492","CHIPPEWA","WISCONSIN",13245,14044,27289,0.514639598372971
"493","CHISAGO","MINNESOTA",9774,14864,24638,0.603295722055362
"494","CHITTENDEN","VERMONT",57238,15268,72506,0.210575676495738
"495","CHOCTAW","ALABAMA",3520,0,3520,0
"496","CHOCTAW","MISSISSIPPI",827,2171,2998,0.724149432955304
"497","CHOCTAW","OKLAHOMA",1029,2827,3856,0.733143153526971
"498","CHOUTEAU","MONTANA",1071,1515,2586,0.58584686774942
"499","CHOWAN","NORTH CAROLINA",0,3760,3760,1
"500","CHRISTIAN","ILLINOIS",3467,9452,12919,0.73163557550894
"501","CHRISTIAN","KENTUCKY",6622,10261,16883,0.607771130723213
"502","CHRISTIAN","MISSOURI",9509,25190,34699,0.725957520389637
"503","CHURCHILL","NEVADA",1983,7506,9489,0.791021182421751
"504","CIBOLA","NEW MEXICO",4355,2634,6989,0.376877951065961
"505","CIMARRON","OKLAHOMA",67,730,797,0.915934755332497
"506","CITRUS","FLORIDA",22380,47839,70219,0.681282843674789
"507","CLACKAMAS","OREGON",108649,80872,189521,0.426717883506313
"508","CLAIBORNE","LOUISIANA",1462,2746,4208,0.652566539923954
"509","CLAIBORNE","MISSISSIPPI",2895,0,2895,0
"510","CLAIBORNE","TENNESSEE",1608,6687,8295,0.806148282097649
"511","CLALLAM","WASHINGTON",22633,16551,39184,0.422391792568395
"512","CLARE","MICHIGAN",3965,7687,11652,0.659715070374185
"513","CLARENDON","SOUTH CAROLINA",6442,5547,11989,0.462674117941446
"514","CLARION","PENNSYLVANIA",3847,9958,13805,0.721332850416516
"515","CLARK","ARKANSAS",2848,3767,6615,0.569463340891912
"516","CLARK","IDAHO",32,217,249,0.8714859437751
"517","CLARK","ILLINOIS",1821,4267,6088,0.700886990801577
"518","CLARK","INDIANA",19208,23722,42930,0.552573957605404
"519","CLARK","KANSAS",164,673,837,0.804062126642772
"520","CLARK","KENTUCKY",5418,9119,14537,0.627295865721951
"521","CLARK","MISSOURI",567,2045,2612,0.782924961715161
"522","CLARK","NEVADA",363616,252990,616606,0.41029441815357
"523","CLARK","OHIO",19380,28223,47603,0.592882801504107
"524","CLARK","SOUTH DAKOTA",452,1150,1602,0.717852684144819
"525","CLARK","WASHINGTON",99277,94896,194173,0.488718822905347
"526","CLARK","WISCONSIN",3532,7878,11410,0.690446976336547
"527","CLARKE","ALABAMA",5254,2645,7899,0.334852512976326
"528","CLARKE","GEORGIA",29538,12930,42468,0.304464538005086
"529","CLARKE","IOWA",1525,1939,3464,0.559757505773672
"530","CLARKE","MISSISSIPPI",2070,3980,6050,0.657851239669421
"531","CLARKE","VIRGINIA",3037,4152,7189,0.577549033245236
"532","CLATSOP","OREGON",11101,6526,17627,0.370227491915811
"533","CLAY","ALABAMA",1051,4331,5382,0.804719435154218
"534","CLAY","ARKANSAS",842,3182,4024,0.790755467196819
"535","CLAY","FLORIDA",26019,66733,92752,0.719477747110574
"536","CLAY","GEORGIA",729,438,1167,0.375321336760925
"537","CLAY","ILLINOIS",1036,3803,4839,0.785906178962596
"538","CLAY","INDIANA",2207,7040,9247,0.761327998269709
"539","CLAY","IOWA",3125,3555,6680,0.532185628742515
"540","CLAY","KANSAS",1105,2050,3155,0.649762282091918
"541","CLAY","KENTUCKY",796,4175,4971,0.83987125326896
"542","CLAY","MINNESOTA",16317,7934,24251,0.327161766525092
"543","CLAY","MISSISSIPPI",4149,3508,7657,0.458142875799922
"544","CLAY","MISSOURI",42541,50979,93520,0.545113344739093
"545","CLAY","NEBRASKA",492,2195,2687,0.816896166728694
"546","CLAY","NORTH CAROLINA",1308,3717,5025,0.739701492537313
"547","CLAY","SOUTH DAKOTA",2567,1906,4473,0.42611222892913
"548","CLAY","TENNESSEE",702,1549,2251,0.688138605064416
"549","CLAY","TEXAS",458,3770,4228,0.891674550614948
"550","CLAY","WEST VIRGINIA",952,1371,2323,0.590185105467068
"551","CLAYTON","GEORGIA",81031,7129,88160,0.0808643375680581
"552","CLAYTON","IOWA",3311,4320,7631,0.566111911938147
"553","CLEAR CREEK","COLORADO",2847,2062,4909,0.420044815644734
"554","CLEARFIELD","PENNSYLVANIA",7367,19476,26843,0.725552285512052
"555","CLEARWATER","IDAHO",710,2188,2898,0.755003450655625
"556","CLEARWATER","MINNESOTA",1507,1981,3488,0.567947247706422
"557","CLEBURNE","ALABAMA",462,3950,4412,0.895285584768812
"558","CLEBURNE","ARKANSAS",1503,7928,9431,0.840631958434949
"559","CLERMONT","OHIO",22541,56531,79072,0.714930696074464
"560","CLEVELAND","ARKANSAS",535,2015,2550,0.790196078431373
"561","CLEVELAND","NORTH CAROLINA",11563,21799,33362,0.653408069060608
"562","CLEVELAND","OKLAHOMA",37709,50275,87984,0.571410711038371
"563","CLINCH","GEORGIA",513,1688,2201,0.766924125397547
"564","CLINTON","ILLINOIS",3678,10403,14081,0.73879696044315
"565","CLINTON","INDIANA",2584,6585,9169,0.718180826698659
"566","CLINTON","IOWA",9864,7725,17589,0.439194951390073
"567","CLINTON","KENTUCKY",516,3311,3827,0.865168539325843
"568","CLINTON","MICHIGAN",15507,19876,35383,0.561738688070542
"569","CLINTON","MISSOURI",2376,5954,8330,0.714765906362545
"570","CLINTON","OHIO",3421,11141,14562,0.765073478917731
"571","CLINTON","PENNSYLVANIA",4631,7732,12363,0.625414543395616
"572","CLOUD","KANSAS",1228,2005,3233,0.620167027528611
"573","COAHOMA","MISSISSIPPI",4987,0,4987,0
"574","COAL","OKLAHOMA",494,1242,1736,0.715437788018433
"575","COBB","GEORGIA",165079,142952,308031,0.464083160461122
"576","COCHISE","ARIZONA",18539,26198,44737,0.585600286116637
"577","COCHRAN","TEXAS",125,553,678,0.815634218289086
"578","COCKE","TENNESSEE",1513,7884,9397,0.838991167393849
"579","COCONINO","ARIZONA",35864,18780,54644,0.343679086450479
"580","CODINGTON","SOUTH DAKOTA",3144,7129,10273,0.693955027742626
"581","COFFEE","ALABAMA",4142,11754,15896,0.739431303472572
"582","COFFEE","GEORGIA",3469,8841,12310,0.718196588139724
"583","COFFEE","TENNESSEE",4656,11452,16108,0.710951080208592
"584","COFFEY","KANSAS",893,2310,3203,0.7211988760537
"585","COKE","TEXAS",109,1184,1293,0.91569992266048
"586","COLBERT","ALABAMA",6912,13694,20606,0.664563719305057
"587","COLE","MISSOURI",9646,23049,32695,0.704970178926441
"588","COLEMAN","TEXAS",326,2763,3089,0.894464227905471
"589","COLES","ILLINOIS",6520,10464,16984,0.616109279321715
"590","COLFAX","NEBRASKA",638,1845,2483,0.743052758759565
"591","COLFAX","NEW MEXICO",2474,1935,4409,0.4388750283511
"592","COLLETON","SOUTH CAROLINA",6399,6651,13050,0.509655172413793
"593","COLLIER","FLORIDA",55337,99206,154543,0.6419313718512
"594","COLLIN","TEXAS",150918,194359,345277,0.562907462703858
"595","COLLINGSWORTH","TEXAS",90,836,926,0.90280777537797
"596","COLONIAL HEIGHTS CITY","VIRGINIA",1948,4357,6305,0.691038858049167
"597","COLORADO","TEXAS",1730,5704,7434,0.767285445251547
"598","COLQUITT","GEORGIA",0,10819,10819,1
"599","COLUMBIA","ARKANSAS",2172,4091,6263,0.653201341210283
"600","COLUMBIA","FLORIDA",6937,17559,24496,0.716810907903331
"601","COLUMBIA","GEORGIA",18942,42099,61041,0.689683982896741
"602","COLUMBIA","NEW YORK",15331,10012,25343,0.395059779820858
"603","COLUMBIA","OREGON",12130,10642,22772,0.467328297909714
"604","COLUMBIA","PENNSYLVANIA",9825,12690,22515,0.563624250499667
"605","COLUMBIA","WASHINGTON",636,1572,2208,0.71195652173913
"606","COLUMBIA","WISCONSIN",14002,12469,26471,0.471043783763364
"607","COLUMBIANA","OHIO",10793,25018,35811,0.69861215827539
"608","COLUMBUS","NORTH CAROLINA",7247,11064,18311,0.604226967396647
"609","COLUSA","CALIFORNIA",2411,3277,5688,0.57612517580872
"610","COMAL","TEXAS",16326,43915,60241,0.728988562606862
"611","COMANCHE","KANSAS",133,582,715,0.813986013986014
"612","COMANCHE","OKLAHOMA",9135,15774,24909,0.633265084909069
"613","COMANCHE","TEXAS",671,3868,4539,0.852170081515752
"614","CONCHO","TEXAS",132,832,964,0.863070539419087
"615","CONCORDIA","LOUISIANA",2013,3813,5826,0.654479917610711
"616","CONECUH","ALABAMA",2463,2391,4854,0.492583436341162
"617","CONEJOS","COLORADO",1547,1888,3435,0.549636098981077
"618","CONTRA COSTA","CALIFORNIA",289768,105780,395548,0.267426456460404
"619","CONVERSE","WYOMING",806,3715,4521,0.821720858217209
"620","CONWAY","ARKANSAS",2443,3910,6353,0.61545726428459
"621","COOK","GEORGIA",0,4849,4849,1
"622","COOK","ILLINOIS",1381905,344937,1726842,0.199750179807996
"623","COOK","MINNESOTA",1956,1083,3039,0.356367226061204
"624","COOKE","TEXAS",2171,11963,14134,0.846398754775718
"625","COOPER","MISSOURI",1833,5000,6833,0.731743011854237
"626","COOS","NEW HAMPSHIRE",6008,4971,10979,0.452773476637217
"627","COOS","OREGON",13116,14804,27920,0.530229226361032
"628","COOSA","ALABAMA",1439,2814,4253,0.661650599576769
"629","COPIAH","MISSISSIPPI",6164,0,6164,0
"630","CORSON","SOUTH DAKOTA",557,484,1041,0.464937560038425
"631","CORTLAND","NEW YORK",8392,6550,14942,0.438361665105073
"632","CORYELL","TEXAS",4859,10705,15564,0.687805191467489
"633","COSHOCTON","OHIO",3703,8175,11878,0.688247179659875
"634","COSTILLA","COLORADO",1043,527,1570,0.335668789808917
"635","COTTLE","TEXAS",87,460,547,0.840950639853748
"636","COTTON","OKLAHOMA",378,1540,1918,0.802919708029197
"637","COTTONWOOD","MINNESOTA",2183,2791,4974,0.561117812625653
"638","COVINGTON","ALABAMA",2363,9617,11980,0.802754590984975
"639","COVINGTON","MISSISSIPPI",2674,4098,6772,0.605138806851742
"640","COVINGTON CITY","VIRGINIA",755,1024,1779,0.575604272062957
"641","COWETA","GEORGIA",16573,40679,57252,0.710525396492699
"642","COWLEY","KANSAS",3624,6861,10485,0.654363376251788
"643","COWLITZ","WASHINGTON",19136,24642,43778,0.562885467586459
"644","CRAIG","OKLAHOMA",1272,3281,4553,0.720623764550846
"645","CRAIG","VIRGINIA",529,1670,2199,0.75943610732151
"646","CRAIGHEAD","ARKANSAS",8087,17389,25476,0.68256398178678
"647","CRANE","TEXAS",234,787,1021,0.770812928501469
"648","CRAVEN","NORTH CAROLINA",0,27362,27362,1
"649","CRAWFORD","ARKANSAS",3300,13089,16389,0.798645432912319
"650","CRAWFORD","GEORGIA",1507,3351,4858,0.689790037052285
"651","CRAWFORD","ILLINOIS",2094,4770,6864,0.69493006993007
"652","CRAWFORD","INDIANA",1573,2335,3908,0.597492323439099
"653","CRAWFORD","IOWA",2248,3025,5273,0.573677223591883
"654","CRAWFORD","KANSAS",5684,6148,11832,0.519607843137255
"655","CRAWFORD","MICHIGAN",2268,3912,6180,0.633009708737864
"656","CRAWFORD","MISSOURI",1968,6390,8358,0.764536970567121
"657","CRAWFORD","OHIO",4129,10334,14463,0.71451289497338
"658","CRAWFORD","PENNSYLVANIA",11850,18301,30151,0.606978209677954
"659","CRAWFORD","WISCONSIN",4244,2322,6566,0.353639963448066
"660","CREEK","OKLAHOMA",5943,16531,22474,0.735561092818368
"661","CRENSHAW","ALABAMA",1770,3579,5349,0.669097027481772
"662","CRISP","GEORGIA",3103,3802,6905,0.550615496017379
"663","CRITTENDEN","ARKANSAS",6085,5601,11686,0.479291459866507
"664","CRITTENDEN","KENTUCKY",808,2548,3356,0.759237187127533
"665","CROCKETT","TENNESSEE",864,2941,3805,0.772930354796321
"666","CROCKETT","TEXAS",333,904,1237,0.730800323362975
"667","CROOK","OREGON",2698,8335,11033,0.755460890057101
"668","CROOK","WYOMING",346,2525,2871,0.879484500174155
"669","CROSBY","TEXAS",382,1025,1407,0.728500355366027
"670","CROSS","ARKANSAS",1441,4235,5676,0.746124031007752
"671","CROW WING","MINNESOTA",12283,18100,30383,0.595727874140144
"672","CROWLEY","COLORADO",412,980,1392,0.704022988505747
"673","CULBERSON","TEXAS",461,286,747,0.382864792503347
"674","CULLMAN","ALABAMA",3359,25245,28604,0.882568871486505
"675","CULPEPER","VIRGINIA",7910,11239,19149,0.586923599143558
"676","CUMBERLAND","ILLINOIS",1058,3252,4310,0.754524361948956
"677","CUMBERLAND","KENTUCKY",422,2364,2786,0.848528356066044
"678","CUMBERLAND","MAINE",97640,43004,140644,0.305764909985495
"679","CUMBERLAND","NEW JERSEY",23914,15782,39696,0.397571543732366
"680","CUMBERLAND","NORTH CAROLINA",55104,37880,92984,0.407381915168201
"681","CUMBERLAND","PENNSYLVANIA",46726,57817,104543,0.553045158451546
"682","CUMBERLAND","TENNESSEE",5053,16541,21594,0.76599981476336
"683","CUMBERLAND","VIRGINIA",1790,2350,4140,0.567632850241546
"684","CUMING","NEBRASKA",552,2797,3349,0.835174679008659
"685","CURRITUCK","NORTH CAROLINA",0,8104,8104,1
"686","CURRY","NEW MEXICO",3319,6415,9734,0.659030203410725
"687","CURRY","OREGON",5070,6172,11242,0.549012631204412
"688","CUSTER","COLORADO",799,1944,2743,0.708713087860007
"689","CUSTER","IDAHO",453,1609,2062,0.780310378273521
"690","CUSTER","MONTANA",1638,3085,4723,0.653186533982638
"691","CUSTER","NEBRASKA",662,3955,4617,0.856616850768898
"692","CUSTER","OKLAHOMA",1902,6359,8261,0.769761530081104
"693","CUSTER","SOUTH DAKOTA",1273,2944,4217,0.698126630305905
"694","CUYAHOGA","OHIO",329224,148114,477338,0.310291659159757
"695","DADE","GEORGIA",883,4448,5331,0.834365034702682
"696","DADE","MISSOURI",526,2746,3272,0.839242053789731
"697","DAGGETT","UTAH",72,326,398,0.819095477386935
"698","DAKOTA","MINNESOTA",113784,91633,205417,0.446082846113029
"699","DAKOTA","NEBRASKA",1837,2636,4473,0.589313659736195
"700","DALE","ALABAMA",4261,9927,14188,0.699675782351283
"701","DALLAM","TEXAS",121,969,1090,0.888990825688073
"702","DALLAS","ALABAMA",10817,0,10817,0
"703","DALLAS","ARKANSAS",807,1279,2086,0.61313518696069
"704","DALLAS","IOWA",18593,21089,39682,0.531450027720377
"705","DALLAS","MISSOURI",1163,5129,6292,0.815162110616656
"706","DALLAS","TEXAS",460156,212517,672673,0.315929136445197
"707","DANE","WISCONSIN",239625,11,239636,4.59029528117645e-05
"708","DANIELS","MONTANA",240,684,924,0.74025974025974
"709","DANVILLE CITY","VIRGINIA",9216,5847,15063,0.388169687313284
"710","DARE","NORTH CAROLINA",0,11491,11491,1
"711","DARKE","OHIO",3798,15683,19481,0.805040808993378
"712","DARLINGTON","SOUTH CAROLINA",10976,12301,23277,0.528461571508356
"713","DAUPHIN","PENNSYLVANIA",58605,49767,108372,0.459223784741446
"714","DAVIDSON","NORTH CAROLINA",14898,40468,55366,0.730917891846982
"715","DAVIDSON","TENNESSEE",167839,67701,235540,0.28742888681328
"716","DAVIE","NORTH CAROLINA",4396,12613,17009,0.741548591921924
"717","DAVIESS","INDIANA",1627,7026,8653,0.811972726222119
"718","DAVIESS","KENTUCKY",12611,21709,34320,0.63254662004662
"719","DAVIESS","MISSOURI",592,2332,2924,0.797537619699042
"720","DAVIS","IOWA",1389,1646,3035,0.542339373970346
"721","DAVIS","UTAH",31904,79999,111903,0.714895936659428
"722","DAVISON","SOUTH DAKOTA",2160,4807,6967,0.689966987225492
"723","DAWES","NEBRASKA",960,2425,3385,0.716395864106352
"724","DAWSON","GEORGIA",1539,9874,11413,0.86515377201437
"725","DAWSON","MONTANA",1128,2811,3939,0.713632901751714
"726","DAWSON","NEBRASKA",1506,4753,6259,0.759386483463812
"727","DAWSON","TEXAS",678,2277,2955,0.770558375634518
"728","DAY","SOUTH DAKOTA",1072,1541,2613,0.58974358974359
"729","DE BACA","NEW MEXICO",292,500,792,0.631313131313131
"730","DE KALB","MISSOURI",688,2923,3611,0.80947106064802
"731","DE SOTO","LOUISIANA",3166,6843,10009,0.683684683784594
"732","DE WITT","ILLINOIS",1816,4377,6193,0.706765703213305
"733","DEAF SMITH","TEXAS",921,2792,3713,0.751952598976569
"734","DEARBORN","INDIANA",4277,13434,17711,0.758511659420699
"735","DECATUR","GEORGIA",3874,5139,9013,0.570176411849551
"736","DECATUR","INDIANA",2007,6695,8702,0.769363364743737
"737","DECATUR","IOWA",1122,1651,2773,0.595384060584205
"738","DECATUR","KANSAS",190,922,1112,0.829136690647482
"739","DECATUR","TENNESSEE",898,2803,3701,0.757362874898676
"740","DEER LODGE","MONTANA",2693,1379,4072,0.338654223968566
"741","DEFIANCE","OHIO",4420,9196,13616,0.675381903642773
"742","DEKALB","ALABAMA",3699,17469,21168,0.825255102040816
"743","DEKALB","GEORGIA",256965,44814,301779,0.148499398566501
"744","DEKALB","ILLINOIS",19739,16521,36260,0.455626034197463
"745","DEKALB","INDIANA",4027,9906,13933,0.710973946745137
"746","DEKALB","TENNESSEE",1364,3697,5061,0.730488045840743
"747","DEL NORTE","CALIFORNIA",3920,4339,8259,0.525366267102555
"748","DELAWARE","INDIANA",18460,18072,36532,0.494689587211212
